# export from unicycle
# n stationname x1 x2 x3
07571 07571 46000.000000 -81000.000000 0.000000
07572 07572 46000.000000 -79000.000000 0.000000
07573 07573 46000.000000 -77000.000000 0.000000
07574 07574 46000.000000 -75000.000000 0.000000
07575 07575 46000.000000 -73000.000000 0.000000
07576 07576 46000.000000 -71000.000000 0.000000
07577 07577 46000.000000 -69000.000000 0.000000
07578 07578 46000.000000 -67000.000000 0.000000
07579 07579 46000.000000 -65000.000000 0.000000
07580 07580 46000.000000 -63000.000000 0.000000
07581 07581 46000.000000 -61000.000000 0.000000
07582 07582 46000.000000 -59000.000000 0.000000
07583 07583 46000.000000 -57000.000000 0.000000
07584 07584 46000.000000 -55000.000000 0.000000
07585 07585 46000.000000 -53000.000000 0.000000
07586 07586 46000.000000 -51000.000000 0.000000
07587 07587 46000.000000 -49000.000000 0.000000
07588 07588 46000.000000 -47000.000000 0.000000
07589 07589 46000.000000 -45000.000000 0.000000
07590 07590 46000.000000 -43000.000000 0.000000
07591 07591 46000.000000 -41000.000000 0.000000
07592 07592 46000.000000 -39000.000000 0.000000
07593 07593 46000.000000 -37000.000000 0.000000
07594 07594 46000.000000 -33000.000000 0.000000
07595 07595 46000.000000 -31000.000000 0.000000
07596 07596 46000.000000 -29000.000000 0.000000
07597 07597 46000.000000 -27000.000000 0.000000
07598 07598 46000.000000 -25000.000000 0.000000
07599 07599 46000.000000 -23000.000000 0.000000
07600 07600 46000.000000 -21000.000000 0.000000
07601 07601 46000.000000 -19000.000000 0.000000
07602 07602 46000.000000 -17000.000000 0.000000
07603 07603 46000.000000 -15000.000000 0.000000
07604 07604 46000.000000 -13000.000000 0.000000
07605 07605 46000.000000 -11000.000000 0.000000
07606 07606 46000.000000 -9000.000000 0.000000
07607 07607 46000.000000 -7000.000000 0.000000
07608 07608 46000.000000 -5000.000000 0.000000
07609 07609 46000.000000 -3000.000000 0.000000
07610 07610 46000.000000 -1000.000000 0.000000
07611 07611 46000.000000 1000.000000 0.000000
07612 07612 46000.000000 3000.000000 0.000000
07613 07613 46000.000000 5000.000000 0.000000
07614 07614 46000.000000 7000.000000 0.000000
07615 07615 46000.000000 9000.000000 0.000000
07616 07616 46000.000000 11000.000000 0.000000
07617 07617 46000.000000 13000.000000 0.000000
07618 07618 46000.000000 15000.000000 0.000000
07619 07619 46000.000000 17000.000000 0.000000
07620 07620 46000.000000 19000.000000 0.000000
07621 07621 46000.000000 21000.000000 0.000000
07622 07622 46000.000000 23000.000000 0.000000
07623 07623 46000.000000 25000.000000 0.000000
07624 07624 46000.000000 27000.000000 0.000000
07625 07625 46000.000000 29000.000000 0.000000
07626 07626 46000.000000 31000.000000 0.000000
07627 07627 46000.000000 33000.000000 0.000000
07628 07628 46000.000000 35000.000000 0.000000
07629 07629 46000.000000 37000.000000 0.000000
07630 07630 46000.000000 39000.000000 0.000000
07631 07631 46000.000000 41000.000000 0.000000
07632 07632 46000.000000 43000.000000 0.000000
07633 07633 46000.000000 45000.000000 0.000000
07634 07634 46000.000000 47000.000000 0.000000
07635 07635 46000.000000 49000.000000 0.000000
07636 07636 46000.000000 51000.000000 0.000000
07637 07637 46000.000000 53000.000000 0.000000
07638 07638 46000.000000 55000.000000 0.000000
07639 07639 46000.000000 57000.000000 0.000000
07640 07640 46000.000000 59000.000000 0.000000
07641 07641 46000.000000 61000.000000 0.000000
07642 07642 46000.000000 63000.000000 0.000000
07643 07643 46000.000000 65000.000000 0.000000
07644 07644 46000.000000 67000.000000 0.000000
07645 07645 46000.000000 69000.000000 0.000000
07646 07646 46000.000000 71000.000000 0.000000
07647 07647 46000.000000 73000.000000 0.000000
07648 07648 46000.000000 75000.000000 0.000000
07649 07649 46000.000000 77000.000000 0.000000
07650 07650 46000.000000 79000.000000 0.000000
07651 07651 46000.000000 81000.000000 0.000000
07652 07652 46000.000000 83000.000000 0.000000
07653 07653 46000.000000 85000.000000 0.000000
07654 07654 46000.000000 87000.000000 0.000000
07655 07655 46000.000000 89000.000000 0.000000
07656 07656 46000.000000 91000.000000 0.000000
07657 07657 46000.000000 93000.000000 0.000000
07658 07658 46000.000000 95000.000000 0.000000
07659 07659 46000.000000 97000.000000 0.000000
07660 07660 46000.000000 99000.000000 0.000000
07661 07661 46000.000000 101000.000000 0.000000
07662 07662 46000.000000 145000.000000 0.000000
07663 07663 46000.000000 159000.000000 0.000000
07664 07664 46000.000000 161000.000000 0.000000
07665 07665 46000.000000 163000.000000 0.000000
07666 07666 46000.000000 165000.000000 0.000000
07667 07667 46000.000000 167000.000000 0.000000
07668 07668 46000.000000 169000.000000 0.000000
07669 07669 46000.000000 171000.000000 0.000000
07670 07670 46000.000000 173000.000000 0.000000
07671 07671 46000.000000 175000.000000 0.000000
07672 07672 46000.000000 177000.000000 0.000000
07673 07673 46000.000000 179000.000000 0.000000
07674 07674 46000.000000 181000.000000 0.000000
07675 07675 48000.000000 -125000.000000 0.000000
07676 07676 48000.000000 -123000.000000 0.000000
07677 07677 48000.000000 -121000.000000 0.000000
07678 07678 48000.000000 -119000.000000 0.000000
07679 07679 48000.000000 -109000.000000 0.000000
07680 07680 48000.000000 -107000.000000 0.000000
07681 07681 48000.000000 -105000.000000 0.000000
07682 07682 48000.000000 -103000.000000 0.000000
07683 07683 48000.000000 -101000.000000 0.000000
07684 07684 48000.000000 -99000.000000 0.000000
07685 07685 48000.000000 -97000.000000 0.000000
07686 07686 48000.000000 -95000.000000 0.000000
07687 07687 48000.000000 -93000.000000 0.000000
07688 07688 48000.000000 -91000.000000 0.000000
07689 07689 48000.000000 -89000.000000 0.000000
07690 07690 48000.000000 -87000.000000 0.000000
07691 07691 48000.000000 -85000.000000 0.000000
07692 07692 48000.000000 -83000.000000 0.000000
07693 07693 48000.000000 -81000.000000 0.000000
07694 07694 48000.000000 -79000.000000 0.000000
07695 07695 48000.000000 -77000.000000 0.000000
07696 07696 48000.000000 -75000.000000 0.000000
07697 07697 48000.000000 -73000.000000 0.000000
07698 07698 48000.000000 -71000.000000 0.000000
07699 07699 48000.000000 -69000.000000 0.000000
07700 07700 48000.000000 -67000.000000 0.000000
07701 07701 48000.000000 -65000.000000 0.000000
07702 07702 48000.000000 -63000.000000 0.000000
07703 07703 48000.000000 -61000.000000 0.000000
07704 07704 48000.000000 -59000.000000 0.000000
07705 07705 48000.000000 -57000.000000 0.000000
07706 07706 48000.000000 -55000.000000 0.000000
07707 07707 48000.000000 -53000.000000 0.000000
07708 07708 48000.000000 -51000.000000 0.000000
07709 07709 48000.000000 -49000.000000 0.000000
07710 07710 48000.000000 -47000.000000 0.000000
07711 07711 48000.000000 -45000.000000 0.000000
07712 07712 48000.000000 -43000.000000 0.000000
07713 07713 48000.000000 -41000.000000 0.000000
07714 07714 48000.000000 -39000.000000 0.000000
07715 07715 48000.000000 -37000.000000 0.000000
07716 07716 48000.000000 -35000.000000 0.000000
07717 07717 48000.000000 -33000.000000 0.000000
07718 07718 48000.000000 -31000.000000 0.000000
07719 07719 48000.000000 -29000.000000 0.000000
07720 07720 48000.000000 -27000.000000 0.000000
07721 07721 48000.000000 -25000.000000 0.000000
07722 07722 48000.000000 -23000.000000 0.000000
07723 07723 48000.000000 -21000.000000 0.000000
07724 07724 48000.000000 -19000.000000 0.000000
07725 07725 48000.000000 -17000.000000 0.000000
07726 07726 48000.000000 -15000.000000 0.000000
07727 07727 48000.000000 -13000.000000 0.000000
07728 07728 48000.000000 -11000.000000 0.000000
07729 07729 48000.000000 -9000.000000 0.000000
07730 07730 48000.000000 -7000.000000 0.000000
07731 07731 48000.000000 -5000.000000 0.000000
07732 07732 48000.000000 -3000.000000 0.000000
07733 07733 48000.000000 -1000.000000 0.000000
07734 07734 48000.000000 1000.000000 0.000000
07735 07735 48000.000000 3000.000000 0.000000
07736 07736 48000.000000 5000.000000 0.000000
07737 07737 48000.000000 7000.000000 0.000000
07738 07738 48000.000000 9000.000000 0.000000
07739 07739 48000.000000 11000.000000 0.000000
07740 07740 48000.000000 13000.000000 0.000000
07741 07741 48000.000000 15000.000000 0.000000
07742 07742 48000.000000 17000.000000 0.000000
07743 07743 48000.000000 19000.000000 0.000000
07744 07744 48000.000000 21000.000000 0.000000
07745 07745 48000.000000 23000.000000 0.000000
07746 07746 48000.000000 25000.000000 0.000000
07747 07747 48000.000000 27000.000000 0.000000
07748 07748 48000.000000 29000.000000 0.000000
07749 07749 48000.000000 31000.000000 0.000000
07750 07750 48000.000000 33000.000000 0.000000
07751 07751 48000.000000 35000.000000 0.000000
07752 07752 48000.000000 37000.000000 0.000000
07753 07753 48000.000000 39000.000000 0.000000
07754 07754 48000.000000 41000.000000 0.000000
07755 07755 48000.000000 43000.000000 0.000000
07756 07756 48000.000000 45000.000000 0.000000
07757 07757 48000.000000 47000.000000 0.000000
07758 07758 48000.000000 49000.000000 0.000000
07759 07759 48000.000000 51000.000000 0.000000
07760 07760 48000.000000 53000.000000 0.000000
07761 07761 48000.000000 55000.000000 0.000000
07762 07762 48000.000000 57000.000000 0.000000
07763 07763 48000.000000 59000.000000 0.000000
07764 07764 48000.000000 61000.000000 0.000000
07765 07765 48000.000000 63000.000000 0.000000
07766 07766 48000.000000 65000.000000 0.000000
07767 07767 48000.000000 67000.000000 0.000000
07768 07768 48000.000000 69000.000000 0.000000
07769 07769 48000.000000 71000.000000 0.000000
07770 07770 48000.000000 73000.000000 0.000000
07771 07771 48000.000000 75000.000000 0.000000
07772 07772 48000.000000 77000.000000 0.000000
07773 07773 48000.000000 79000.000000 0.000000
07774 07774 48000.000000 81000.000000 0.000000
07775 07775 48000.000000 83000.000000 0.000000
07776 07776 48000.000000 85000.000000 0.000000
07777 07777 48000.000000 87000.000000 0.000000
07778 07778 48000.000000 89000.000000 0.000000
07779 07779 48000.000000 91000.000000 0.000000
07780 07780 48000.000000 93000.000000 0.000000
07781 07781 48000.000000 95000.000000 0.000000
07782 07782 48000.000000 97000.000000 0.000000
07783 07783 48000.000000 99000.000000 0.000000
07784 07784 48000.000000 101000.000000 0.000000
07785 07785 48000.000000 103000.000000 0.000000
07786 07786 48000.000000 161000.000000 0.000000
07787 07787 48000.000000 163000.000000 0.000000
07788 07788 48000.000000 165000.000000 0.000000
07789 07789 48000.000000 167000.000000 0.000000
07790 07790 48000.000000 169000.000000 0.000000
07791 07791 48000.000000 171000.000000 0.000000
07792 07792 48000.000000 173000.000000 0.000000
07793 07793 48000.000000 175000.000000 0.000000
07794 07794 48000.000000 177000.000000 0.000000
07795 07795 48000.000000 179000.000000 0.000000
07796 07796 48000.000000 181000.000000 0.000000
07797 07797 50000.000000 -121000.000000 0.000000
07798 07798 50000.000000 -119000.000000 0.000000
07799 07799 50000.000000 -117000.000000 0.000000
07800 07800 50000.000000 -107000.000000 0.000000
07801 07801 50000.000000 -105000.000000 0.000000
07802 07802 50000.000000 -103000.000000 0.000000
07803 07803 50000.000000 -101000.000000 0.000000
07804 07804 50000.000000 -99000.000000 0.000000
07805 07805 50000.000000 -97000.000000 0.000000
07806 07806 50000.000000 -95000.000000 0.000000
07807 07807 50000.000000 -93000.000000 0.000000
07808 07808 50000.000000 -91000.000000 0.000000
07809 07809 50000.000000 -89000.000000 0.000000
07810 07810 50000.000000 -87000.000000 0.000000
07811 07811 50000.000000 -85000.000000 0.000000
07812 07812 50000.000000 -83000.000000 0.000000
07813 07813 50000.000000 -81000.000000 0.000000
07814 07814 50000.000000 -79000.000000 0.000000
07815 07815 50000.000000 -77000.000000 0.000000
07816 07816 50000.000000 -75000.000000 0.000000
07817 07817 50000.000000 -73000.000000 0.000000
07818 07818 50000.000000 -71000.000000 0.000000
07819 07819 50000.000000 -69000.000000 0.000000
07820 07820 50000.000000 -67000.000000 0.000000
07821 07821 50000.000000 -65000.000000 0.000000
07822 07822 50000.000000 -63000.000000 0.000000
07823 07823 50000.000000 -61000.000000 0.000000
07824 07824 50000.000000 -59000.000000 0.000000
07825 07825 50000.000000 -57000.000000 0.000000
07826 07826 50000.000000 -55000.000000 0.000000
07827 07827 50000.000000 -53000.000000 0.000000
07828 07828 50000.000000 -51000.000000 0.000000
07829 07829 50000.000000 -49000.000000 0.000000
07830 07830 50000.000000 -47000.000000 0.000000
07831 07831 50000.000000 -45000.000000 0.000000
07832 07832 50000.000000 -43000.000000 0.000000
07833 07833 50000.000000 -41000.000000 0.000000
07834 07834 50000.000000 -39000.000000 0.000000
07835 07835 50000.000000 -37000.000000 0.000000
07836 07836 50000.000000 -35000.000000 0.000000
07837 07837 50000.000000 -33000.000000 0.000000
07838 07838 50000.000000 -31000.000000 0.000000
07839 07839 50000.000000 -29000.000000 0.000000
07840 07840 50000.000000 -27000.000000 0.000000
07841 07841 50000.000000 -25000.000000 0.000000
07842 07842 50000.000000 -23000.000000 0.000000
07843 07843 50000.000000 -21000.000000 0.000000
07844 07844 50000.000000 -19000.000000 0.000000
07845 07845 50000.000000 -17000.000000 0.000000
07846 07846 50000.000000 -15000.000000 0.000000
07847 07847 50000.000000 -13000.000000 0.000000
07848 07848 50000.000000 -11000.000000 0.000000
07849 07849 50000.000000 -9000.000000 0.000000
07850 07850 50000.000000 -7000.000000 0.000000
07851 07851 50000.000000 -5000.000000 0.000000
07852 07852 50000.000000 -3000.000000 0.000000
07853 07853 50000.000000 -1000.000000 0.000000
07854 07854 50000.000000 1000.000000 0.000000
07855 07855 50000.000000 3000.000000 0.000000
07856 07856 50000.000000 5000.000000 0.000000
07857 07857 50000.000000 7000.000000 0.000000
07858 07858 50000.000000 9000.000000 0.000000
07859 07859 50000.000000 11000.000000 0.000000
07860 07860 50000.000000 13000.000000 0.000000
07861 07861 50000.000000 15000.000000 0.000000
07862 07862 50000.000000 17000.000000 0.000000
07863 07863 50000.000000 19000.000000 0.000000
07864 07864 50000.000000 21000.000000 0.000000
07865 07865 50000.000000 23000.000000 0.000000
07866 07866 50000.000000 25000.000000 0.000000
07867 07867 50000.000000 27000.000000 0.000000
07868 07868 50000.000000 29000.000000 0.000000
07869 07869 50000.000000 31000.000000 0.000000
07870 07870 50000.000000 33000.000000 0.000000
07871 07871 50000.000000 35000.000000 0.000000
07872 07872 50000.000000 37000.000000 0.000000
07873 07873 50000.000000 39000.000000 0.000000
07874 07874 50000.000000 41000.000000 0.000000
07875 07875 50000.000000 43000.000000 0.000000
07876 07876 50000.000000 45000.000000 0.000000
07877 07877 50000.000000 47000.000000 0.000000
07878 07878 50000.000000 49000.000000 0.000000
07879 07879 50000.000000 51000.000000 0.000000
07880 07880 50000.000000 53000.000000 0.000000
07881 07881 50000.000000 55000.000000 0.000000
07882 07882 50000.000000 57000.000000 0.000000
07883 07883 50000.000000 59000.000000 0.000000
07884 07884 50000.000000 61000.000000 0.000000
07885 07885 50000.000000 63000.000000 0.000000
07886 07886 50000.000000 65000.000000 0.000000
07887 07887 50000.000000 67000.000000 0.000000
07888 07888 50000.000000 69000.000000 0.000000
07889 07889 50000.000000 71000.000000 0.000000
07890 07890 50000.000000 73000.000000 0.000000
07891 07891 50000.000000 75000.000000 0.000000
07892 07892 50000.000000 77000.000000 0.000000
07893 07893 50000.000000 79000.000000 0.000000
07894 07894 50000.000000 81000.000000 0.000000
07895 07895 50000.000000 83000.000000 0.000000
07896 07896 50000.000000 85000.000000 0.000000
07897 07897 50000.000000 87000.000000 0.000000
07898 07898 50000.000000 89000.000000 0.000000
07899 07899 50000.000000 91000.000000 0.000000
07900 07900 50000.000000 93000.000000 0.000000
07901 07901 50000.000000 95000.000000 0.000000
07902 07902 50000.000000 97000.000000 0.000000
07903 07903 50000.000000 99000.000000 0.000000
07904 07904 50000.000000 101000.000000 0.000000
07905 07905 50000.000000 103000.000000 0.000000
07906 07906 50000.000000 105000.000000 0.000000
07907 07907 50000.000000 151000.000000 0.000000
07908 07908 50000.000000 155000.000000 0.000000
07909 07909 50000.000000 159000.000000 0.000000
07910 07910 50000.000000 165000.000000 0.000000
07911 07911 50000.000000 167000.000000 0.000000
07912 07912 50000.000000 169000.000000 0.000000
07913 07913 50000.000000 171000.000000 0.000000
07914 07914 50000.000000 173000.000000 0.000000
07915 07915 50000.000000 175000.000000 0.000000
07916 07916 50000.000000 177000.000000 0.000000
07917 07917 50000.000000 179000.000000 0.000000
07918 07918 50000.000000 181000.000000 0.000000
07919 07919 52000.000000 -153000.000000 0.000000
07920 07920 52000.000000 -151000.000000 0.000000
07921 07921 52000.000000 -149000.000000 0.000000
